date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:21	227/227	---M--	403	error ('Forbidden')	text/html	date:Tue,%2008%20Jun%202021%2009:40:23%20GMT	https://dev.tutorialspoint.com/profile/images/loader.gif	D:/httrack/java/Java/dev.tutorialspoint.com/profile/images/loader.5a.delayed	(from https://www.tutorialspoint.com/themes/css/style-min-v1.css?v=3.1.2.336)
11:40:22	24103/24103	---M--	200	added ('OK')	image/jpeg	etag:%225e27-554f7f8a87c40%22	https://www.tutorialspoint.com/java/images/java_programming.jpg	D:/httrack/java/Java/www.tutorialspoint.com/java/images/java_programming.jpg	(from https://www.tutorialspoint.com/java/index.htm)
11:40:22	25989/25989	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2014:12:18%20GMT	https://www.tutorialspoint.com/java/java_pdf_version.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_pdf_version.html	(from https://www.tutorialspoint.com/java/index.htm)
11:40:23	27957/27957	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2013:27:39%20GMT	https://www.tutorialspoint.com/java/java_using_singleton.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_using_singleton.html	(from https://www.tutorialspoint.com/java/java_object_classes.htm)
11:40:23	29907/29907	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Jun%202021%2016:42:11%20GMT	https://www.tutorialspoint.com/java/java_access_modifiers.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_access_modifiers.html	(from https://www.tutorialspoint.com/java/java_modifier_types.htm)
11:40:24	32644/32644	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2011:11:29%20GMT	https://www.tutorialspoint.com/java/java_nonaccess_modifiers.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_nonaccess_modifiers.html	(from https://www.tutorialspoint.com/java/java_modifier_types.htm)
11:40:24	26320/26320	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20May%202021%2008:50:16%20GMT	https://www.tutorialspoint.com/java/java_arithmatic_operators_examples.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_arithmatic_operators_examples.html	(from https://www.tutorialspoint.com/java/java_basic_operators.htm)
11:40:25	26099/26099	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20May%202021%2007:24:20%20GMT	https://www.tutorialspoint.com/java/java_relational_operators_examples.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_relational_operators_examples.html	(from https://www.tutorialspoint.com/java/java_basic_operators.htm)
11:40:25	26475/26475	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2007:11:18%20GMT	https://www.tutorialspoint.com/java/java_bitwise_operators_examples.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_bitwise_operators_examples.html	(from https://www.tutorialspoint.com/java/java_basic_operators.htm)
11:40:25	25913/25913	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2015:17:02%20GMT	https://www.tutorialspoint.com/java/java_logical_operators_examples.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_logical_operators_examples.html	(from https://www.tutorialspoint.com/java/java_basic_operators.htm)
11:40:25	26706/26706	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:27%20GMT	https://www.tutorialspoint.com/java/java_assignment_operators_examples.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_assignment_operators_examples.html	(from https://www.tutorialspoint.com/java/java_basic_operators.htm)
11:40:26	7298/7298	---M--	200	added ('OK')	image/jpeg	etag:%221c82-554f7f8a87c40%22	https://www.tutorialspoint.com/java/images/loop_architecture.jpg	D:/httrack/java/Java/www.tutorialspoint.com/java/images/loop_architecture.jpg	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:26	26712/26712	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2017:01:20%20GMT	https://www.tutorialspoint.com/java/java_while_loop.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_while_loop.html	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:26	27204/27204	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20May%202021%2017:09:08%20GMT	https://www.tutorialspoint.com/java/java_for_loop.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_for_loop.html	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:27	26384/26384	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2012:37:53%20GMT	https://www.tutorialspoint.com/java/java_do_while_loop.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_do_while_loop.html	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:27	26179/26179	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:19:16%20GMT	https://www.tutorialspoint.com/java/java_break_statement.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_break_statement.html	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:27	26251/26251	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2013:22:06%20GMT	https://www.tutorialspoint.com/java/java_continue_statement.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_continue_statement.html	(from https://www.tutorialspoint.com/java/java_loop_control.htm)
11:40:27	7259/7259	---M--	200	added ('OK')	image/jpeg	etag:%221c5b-554f7f8a87c40%22	https://www.tutorialspoint.com/java/images/decision_making.jpg	D:/httrack/java/Java/www.tutorialspoint.com/java/images/decision_making.jpg	(from https://www.tutorialspoint.com/java/java_decision_making.htm)
11:40:28	26058/26058	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202021%2012:36:05%20GMT	https://www.tutorialspoint.com/java/if_statement_in_java.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/if_statement_in_java.html	(from https://www.tutorialspoint.com/java/java_decision_making.htm)
11:40:28	27968/27968	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2008:40:28%20GMT	https://www.tutorialspoint.com/java/if_else_statement_in_java.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/if_else_statement_in_java.html	(from https://www.tutorialspoint.com/java/java_decision_making.htm)
11:40:28	26085/26085	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2005:06:43%20GMT	https://www.tutorialspoint.com/java/nested_if_statements_in_java.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/nested_if_statements_in_java.html	(from https://www.tutorialspoint.com/java/java_decision_making.htm)
11:40:29	27940/27940	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Jun%202021%2023:22:21%20GMT	https://www.tutorialspoint.com/java/switch_statement_in_java.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/switch_statement_in_java.html	(from https://www.tutorialspoint.com/java/java_decision_making.htm)
11:40:29	8930/8930	---M--	200	added ('OK')	image/jpeg	etag:%2222e2-554f7f8a87c40%22	https://www.tutorialspoint.com/java/images/number_classes.jpg	D:/httrack/java/Java/www.tutorialspoint.com/java/images/number_classes.jpg	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:29	26327/26327	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20May%202021%2016:26:10%20GMT	https://www.tutorialspoint.com/java/number_xxxvalue.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_xxxvalue.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:30	26375/26375	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2010:15:02%20GMT	https://www.tutorialspoint.com/java/number_compareto.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_compareto.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:30	26184/26184	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202021%2015:50:21%20GMT	https://www.tutorialspoint.com/java/number_equals.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_equals.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:30	27074/27074	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202021%2014:59:04%20GMT	https://www.tutorialspoint.com/java/number_valueof.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_valueof.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:31	26442/26442	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2020:12:11%20GMT	https://www.tutorialspoint.com/java/number_tostring.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_tostring.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:31	26505/26505	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Jun%202021%2010:35:53%20GMT	https://www.tutorialspoint.com/java/number_parseint.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_parseint.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:31	26063/26063	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Jun%202021%2012:56:43%20GMT	https://www.tutorialspoint.com/java/number_abs.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_abs.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:31	26098/26098	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2010:33:05%20GMT	https://www.tutorialspoint.com/java/number_ceil.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_ceil.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:32	26089/26089	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2012:23:12%20GMT	https://www.tutorialspoint.com/java/number_floor.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_floor.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:32	25984/25984	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:33%20GMT	https://www.tutorialspoint.com/java/number_rint.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_rint.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:32	26206/26206	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2008:39:02%20GMT	https://www.tutorialspoint.com/java/number_round.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_round.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:33	26029/26029	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2021:22:48%20GMT	https://www.tutorialspoint.com/java/number_min.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_min.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:33	26033/26033	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2017:28:36%20GMT	https://www.tutorialspoint.com/java/number_max.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_max.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:33	25986/25986	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2008:05:16%20GMT	https://www.tutorialspoint.com/java/number_exp.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_exp.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:33	25882/25882	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20May%202021%2004:46:20%20GMT	https://www.tutorialspoint.com/java/number_log.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_log.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:34	26110/26110	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2021:55:24%20GMT	https://www.tutorialspoint.com/java/number_pow.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_pow.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:34	25872/25872	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2014:08:50%20GMT	https://www.tutorialspoint.com/java/number_sqrt.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_sqrt.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:34	25959/25959	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2011:43:02%20GMT	https://www.tutorialspoint.com/java/number_sin.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_sin.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:35	25992/25992	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2019:56:13%20GMT	https://www.tutorialspoint.com/java/number_cos.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_cos.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:35	25968/25968	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:36%20GMT	https://www.tutorialspoint.com/java/number_tan.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_tan.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:35	26034/26034	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:37%20GMT	https://www.tutorialspoint.com/java/number_asin.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_asin.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:36	26040/26040	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2012:26:02%20GMT	https://www.tutorialspoint.com/java/number_acos.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_acos.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:36	26099/26099	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2012:37:04%20GMT	https://www.tutorialspoint.com/java/number_atan.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_atan.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:36	25966/25966	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2001:20:14%20GMT	https://www.tutorialspoint.com/java/number_atan2.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_atan2.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:36	25829/25829	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:38%20GMT	https://www.tutorialspoint.com/java/number_todegrees.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_todegrees.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:37	25829/25829	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202021%2023:01:26%20GMT	https://www.tutorialspoint.com/java/number_toradians.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_toradians.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:37	26088/26088	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20May%202021%2021:44:08%20GMT	https://www.tutorialspoint.com/java/number_random.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/number_random.html	(from https://www.tutorialspoint.com/java/java_numbers.htm)
11:40:37	25852/25852	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2004:21:02%20GMT	https://www.tutorialspoint.com/java/character_isletter.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_isletter.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:38	25840/25840	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2020:30:03%20GMT	https://www.tutorialspoint.com/java/character_isdigit.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_isdigit.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:38	26095/26095	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:39%20GMT	https://www.tutorialspoint.com/java/character_iswhitespace.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_iswhitespace.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:38	26001/26001	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202021%2016:18:08%20GMT	https://www.tutorialspoint.com/java/character_isuppercase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_isuppercase.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:38	25999/25999	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202021%2022:31:48%20GMT	https://www.tutorialspoint.com/java/character_islowercase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_islowercase.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:39	25858/25858	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2018:14:35%20GMT	https://www.tutorialspoint.com/java/character_touppercase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_touppercase.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:39	25857/25857	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20May%202021%2008:50:54%20GMT	https://www.tutorialspoint.com/java/character_tolowercase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_tolowercase.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:39	25897/25897	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2011:57:41%20GMT	https://www.tutorialspoint.com/java/character_tostring.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/character_tostring.html	(from https://www.tutorialspoint.com/java/java_characters.htm)
11:40:40	30652/30652	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:41%20GMT	https://www.tutorialspoint.com/java/java_string_buffer.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_buffer.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:40	25984/25984	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202021%2015:30:51%20GMT	https://www.tutorialspoint.com/java/java_string_charat.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_charat.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:40	26302/26302	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:42%20GMT	https://www.tutorialspoint.com/java/java_string_compareto.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_compareto.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:41	26418/26418	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2021:09:36%20GMT	https://www.tutorialspoint.com/java/java_string_compareto_anotherstring.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_compareto_anotherstring.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:41	26368/26368	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2023:04:20%20GMT	https://www.tutorialspoint.com/java/java_string_comparetoignorecase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_comparetoignorecase.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:41	26265/26265	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:35:55%20GMT	https://www.tutorialspoint.com/java/java_string_concat.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_concat.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:41	26357/26357	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2021:09:40%20GMT	https://www.tutorialspoint.com/java/java_string_contentequals.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_contentequals.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:42	26114/26114	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20May%202021%2008:51:01%20GMT	https://www.tutorialspoint.com/java/java_string_copyvalueof.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_copyvalueof.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:42	26286/26286	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20May%202021%2012:07:27%20GMT	https://www.tutorialspoint.com/java/java_string_copyvalueof_dataoffsetcount.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_copyvalueof_dataoffsetcount.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:42	26371/26371	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:44%20GMT	https://www.tutorialspoint.com/java/java_string_endswith.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_endswith.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:43	26461/26461	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:44%20GMT	https://www.tutorialspoint.com/java/java_string_equals.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_equals.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:43	26795/26795	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2008:03:19%20GMT	https://www.tutorialspoint.com/java/java_string_equalsignorecase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_equalsignorecase.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:43	26309/26309	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20May%202021%2008:51:05%20GMT	https://www.tutorialspoint.com/java/java_string_getbytes.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_getbytes.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:43	26509/26509	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2014:38:19%20GMT	https://www.tutorialspoint.com/java/java_string_getbytes_charsetname.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_getbytes_charsetname.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:44	26504/26504	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:45%20GMT	https://www.tutorialspoint.com/java/java_string_getchars.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_getchars.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:44	26319/26319	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2013:43:58%20GMT	https://www.tutorialspoint.com/java/java_string_hashcode.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_hashcode.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:44	26071/26071	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20May%202021%2018:34:52%20GMT	https://www.tutorialspoint.com/java/java_string_indexof.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_indexof.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:45	26249/26249	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2021:15:28%20GMT	https://www.tutorialspoint.com/java/java_string_indexof_fromindex.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_indexof_fromindex.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:45	26156/26156	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:46%20GMT	https://www.tutorialspoint.com/java/java_string_indexof_str.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_indexof_str.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:45	26303/26303	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2016:39:07%20GMT	https://www.tutorialspoint.com/java/java_string_indexof_strfromindex.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_indexof_strfromindex.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:45	26472/26472	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2018:36:05%20GMT	https://www.tutorialspoint.com/java/java_string_intern.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_intern.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:46	26210/26210	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20May%202021%2021:09:56%20GMT	https://www.tutorialspoint.com/java/java_string_lastindexof.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_lastindexof.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:46	26332/26332	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2005:50:17%20GMT	https://www.tutorialspoint.com/java/java_string_lastindexof_chfromindex.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_lastindexof_chfromindex.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:46	26323/26323	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:48%20GMT	https://www.tutorialspoint.com/java/java_string_lastindexof_str.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_lastindexof_str.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:47	26298/26298	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2005:47:08%20GMT	https://www.tutorialspoint.com/java/java_string_lastindexof_fromindex.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_lastindexof_fromindex.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:47	26227/26227	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:17:44%20GMT	https://www.tutorialspoint.com/java/java_string_length.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_length.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:47	26553/26553	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Jun%202021%2022:59:28%20GMT	https://www.tutorialspoint.com/java/java_string_matches.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_matches.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:47	26831/26831	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2011:21:03%20GMT	https://www.tutorialspoint.com/java/java_string_regionmatches_ignorecase.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_regionmatches_ignorecase.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:48	26834/26834	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:49%20GMT	https://www.tutorialspoint.com/java/java_string_regionmatches.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_regionmatches.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:48	26356/26356	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:49%20GMT	https://www.tutorialspoint.com/java/java_string_replace.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_replace.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:49	26265/26265	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2009:40:50%20GMT	https://www.tutorialspoint.com/java/java_string_replaceall.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_replaceall.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:49	26438/26438	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20May%202021%2008:53:06%20GMT	https://www.tutorialspoint.com/java/java_string_replacefirst.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_replacefirst.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
11:40:49	26193/26193	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2006:33:21%20GMT	https://www.tutorialspoint.com/java/java_string_split.htm	D:/httrack/java/Java/www.tutorialspoint.com/java/java_string_split.html	(from https://www.tutorialspoint.com/java/java_strings.htm)
